orderIndex | solutionRoute | solutionPackage | solutionMoneyCost | solutionTimeCost
O51 | {1=[15], 897=[20], 774=[1], 904=[19], 521=[17], 778=[4], 394=[3], 398=[3], 657=[5], 148=[5], 277=[3], 792=[14], 413=[14], 929=[18], 674=[6], 162=[16], 425=[10], 426=[10], 941=[14], 814=[20], 688=[19], 187=[8], 699=[17], 60=[11], 196=[2], 328=[6], 968=[17], 713=[18], 203=[9], 340=[5], 724=[14], 725=[13], 469=[7], 987=[12], 861=[8], 734=[2], 96=[5], 353=[20], 868=[17], 613=[3], 102=[4], 999=[12], 626=[11], 117=[10], 887=[16], 119=[17], 376=[11], 760=[8], 761=[9]} | {1=[[774]], 2=[[196, 734]], 3=[[394, 398, 277, 613]], 4=[[778, 102]], 5=[[657, 148, 340, 96]], 6=[[674, 328]], 7=[[469]], 8=[[187, 861, 760]], 9=[[203, 761]], 10=[[425, 426, 117]], 11=[[60, 626, 376]], 12=[[987, 999]], 13=[[725]], 14=[[792, 413, 941, 724]], 15=[[1]], 16=[[162, 887]], 17=[[521, 699, 968, 868, 119]], 18=[[929, 713]], 19=[[904, 688]], 20=[[897, 814, 353]]} | 217.76 | 129.3
O50 | {387=[17], 516=[3], 904=[19], 138=[17], 780=[12], 396=[3], 784=[11], 659=[18], 409=[6], 283=[8], 156=[9], 669=[1], 670=[1], 801=[3], 931=[13], 678=[20], 689=[15], 50=[7], 307=[16], 568=[3], 952=[1], 57=[9], 571=[9], 829=[14], 957=[4], 191=[4], 192=[4], 66=[2], 68=[5], 965=[13], 459=[1], 210=[7], 213=[5], 985=[2], 606=[8], 862=[20], 95=[15], 740=[14], 492=[7], 237=[1], 495=[12], 625=[11], 371=[12], 500=[2], 884=[9], 244=[17], 374=[10], 505=[18], 378=[17]} | {1=[[669, 670, 952, 459, 237]], 2=[[66, 985, 500]], 3=[[516, 396, 801, 568]], 4=[[957, 191, 192]], 5=[[68, 213]], 6=[[409]], 7=[[50, 210, 492]], 8=[[283, 606]], 9=[[156, 57, 571, 884]], 10=[[374]], 11=[[784, 625]], 12=[[780, 495, 371]], 13=[[931, 965]], 14=[[829, 740]], 15=[[689, 95]], 16=[[307]], 17=[[387, 138, 244, 378]], 18=[[659, 505]], 19=[[904]], 20=[[678, 862]]} | 219.6 | 129.3
O53 | {640=[18], 68=[5], 324=[13], 772=[10], 5=[7], 70=[3], 519=[13], 776=[2], 8=[1], 713=[18], 585=[17], 910=[6], 590=[5], 848=[5], 80=[15], 337=[3], 341=[5], 214=[16], 536=[13], 344=[12], 154=[4], 737=[7], 417=[14], 865=[3], 546=[9], 802=[1], 229=[20], 550=[15], 808=[13], 554=[11], 875=[12], 235=[18], 556=[11], 238=[6], 944=[16], 240=[18], 882=[19], 499=[2], 52=[14], 180=[17], 950=[8], 182=[17], 374=[10], 311=[15], 121=[12], 761=[9], 380=[13], 318=[6]} | {1=[[8, 802]], 2=[[776, 499]], 3=[[70, 337, 865]], 4=[[154]], 5=[[68, 590, 848, 341]], 6=[[910, 238, 318]], 7=[[5, 737]], 8=[[950]], 9=[[546, 761]], 10=[[772, 374]], 11=[[554, 556]], 12=[[344, 875, 121]], 13=[[324, 519, 536, 808, 380]], 14=[[417, 52]], 15=[[80, 550, 311]], 16=[[214, 944]], 17=[[585, 180, 182]], 18=[[640, 713, 235, 240]], 19=[[882]], 20=[[229]]} | 217.14000000000001 | 129.3
O52 | {832=[9], 962=[17], 388=[17], 773=[1], 69=[5], 838=[4], 710=[12], 327=[4], 969=[8], 140=[8], 141=[13], 782=[18], 142=[1], 273=[7], 789=[12], 598=[2], 726=[13], 407=[20], 87=[13], 791=[4], 985=[2], 217=[16], 477=[14], 287=[1], 801=[3], 673=[20], 805=[15], 229=[20], 614=[3], 870=[7], 423=[6], 744=[10], 170=[18], 749=[12], 366=[10], 687=[19], 49=[16], 818=[7], 436=[15], 183=[20], 634=[19], 826=[20], 123=[18], 571=[9], 764=[9], 701=[8], 189=[11], 639=[12]} | {1=[[773, 142, 287]], 2=[[598, 985]], 3=[[801, 614]], 4=[[838, 327, 791]], 5=[[69]], 6=[[423]], 7=[[273, 870, 818]], 8=[[969, 140, 701]], 9=[[832, 571, 764]], 10=[[744, 366]], 11=[[189]], 12=[[710, 789, 749, 639]], 13=[[141, 726, 87]], 14=[[477]], 15=[[805, 436]], 16=[[217, 49]], 17=[[962, 388]], 18=[[782, 170, 123]], 19=[[687, 634]], 20=[[407, 673, 229, 183, 826]]} | 218.25999999999996 | 129.3
O55 | {641=[3], 897=[20], 260=[20], 132=[19], 779=[2], 653=[7], 782=[18], 784=[11], 529=[12], 146=[13], 405=[8], 23=[1], 923=[2], 668=[11], 546=[9], 34=[16], 803=[1], 164=[1], 421=[4], 38=[11], 39=[7], 170=[18], 438=[20], 187=[8], 959=[6], 64=[16], 834=[5], 323=[3], 838=[4], 458=[17], 971=[6], 844=[9], 466=[15], 722=[15], 89=[11], 601=[9], 346=[9], 736=[9], 481=[10], 865=[3], 994=[14], 227=[11], 363=[10], 364=[12], 109=[8], 880=[14], 241=[3], 760=[8], 124=[4], 383=[3]} | {1=[[23, 803, 164]], 2=[[779, 923]], 3=[[641, 323, 865, 241, 383]], 4=[[421, 838, 124]], 5=[[834]], 6=[[959, 971]], 7=[[653, 39]], 8=[[405, 187, 109, 760]], 9=[[546, 844, 601, 346, 736]], 10=[[481, 363]], 11=[[784, 668, 38, 89, 227]], 12=[[529, 364]], 13=[[146]], 14=[[994, 880]], 15=[[466, 722]], 16=[[34, 64]], 17=[[458]], 18=[[782, 170]], 19=[[132]], 20=[[897, 260, 438]]} | 220.89000000000004 | 129.3
O54 | {2=[15], 514=[20], 7=[8], 10=[8], 657=[5], 913=[11], 787=[20], 662=[9], 792=[14], 152=[18], 154=[4], 26=[12], 415=[17], 287=[1], 551=[13], 681=[19], 554=[11], 434=[2], 818=[7], 691=[10], 819=[5], 697=[11], 313=[19], 571=[9], 187=[8], 971=[6], 974=[15], 718=[11], 590=[5], 335=[14], 850=[10], 86=[2], 599=[2], 600=[19], 728=[9], 218=[16], 740=[14], 230=[6], 870=[7], 1000=[3], 489=[12], 363=[10], 368=[16], 628=[18], 117=[10], 757=[19], 247=[20], 120=[17], 762=[14], 637=[14]} | {1=[[287]], 2=[[434, 86, 599]], 3=[[1000]], 4=[[154]], 5=[[657, 819, 590]], 6=[[971, 230]], 7=[[818, 870]], 8=[[7, 10, 187]], 9=[[662, 571, 728]], 10=[[691, 850, 363, 117]], 11=[[913, 554, 697, 718]], 12=[[26, 489]], 13=[[551]], 14=[[792, 335, 740, 762, 637]], 15=[[2, 974]], 16=[[218, 368]], 17=[[415, 120]], 18=[[152, 628]], 19=[[681, 313, 600, 757]], 20=[[514, 787, 247]]} | 218.21000000000006 | 129.3
O57 | {128=[3], 65=[2], 258=[12], 322=[1], 898=[3], 66=[2], 132=[19], 712=[2], 777=[8], 138=[17], 75=[15], 460=[8], 270=[2], 720=[20], 338=[7], 211=[5], 916=[10], 660=[2], 214=[16], 919=[18], 24=[2], 346=[9], 347=[10], 156=[9], 733=[8], 93=[8], 607=[5], 736=[9], 482=[13], 35=[7], 678=[20], 614=[3], 360=[14], 872=[16], 809=[19], 234=[13], 107=[2], 363=[10], 302=[16], 113=[11], 369=[12], 498=[2], 565=[6], 181=[17], 53=[12], 885=[19], 632=[4], 377=[17]} | {1=[[322]], 2=[[65, 66, 712, 270, 660, 24, 107, 498]], 3=[[128, 898, 614]], 4=[[632]], 5=[[211, 607]], 6=[[565]], 7=[[338, 35]], 8=[[777, 460, 733, 93]], 9=[[346, 156, 736]], 10=[[916, 347, 363]], 11=[[113]], 12=[[258, 369, 53]], 13=[[482, 234]], 14=[[360]], 15=[[75]], 16=[[214, 872, 302]], 17=[[138, 181, 377]], 18=[[919]], 19=[[132, 809, 885]], 20=[[720, 678]]} | 214.95 | 129.3
O56 | {130=[19], 771=[5], 260=[20], 774=[1], 390=[16], 648=[19], 267=[16], 524=[17], 658=[1], 18=[14], 660=[2], 28=[12], 161=[16], 931=[13], 419=[5], 932=[3], 804=[15], 939=[7], 948=[9], 308=[20], 309=[20], 565=[6], 186=[8], 571=[9], 572=[7], 319=[6], 705=[19], 581=[4], 966=[4], 711=[2], 713=[18], 842=[10], 974=[15], 718=[11], 981=[11], 597=[12], 91=[13], 92=[10], 350=[16], 223=[11], 864=[3], 226=[18], 741=[14], 501=[8], 120=[17], 761=[9], 507=[9], 124=[4], 638=[19]} | {1=[[774, 658]], 2=[[660, 711]], 3=[[932, 864]], 4=[[581, 966, 124]], 5=[[771, 419]], 6=[[565, 319]], 7=[[939, 572]], 8=[[186, 501]], 9=[[948, 571, 761, 507]], 10=[[842, 92]], 11=[[718, 981, 223]], 12=[[28, 597]], 13=[[931, 91]], 14=[[18, 741]], 15=[[804, 974]], 16=[[390, 267, 161, 350]], 17=[[524, 120]], 18=[[713, 226]], 19=[[130, 648, 705, 638]], 20=[[260, 308, 309]]} | 218.27 | 129.3
O59 | {640=[18], 387=[17], 515=[5], 262=[11], 652=[8], 912=[14], 785=[1], 148=[5], 277=[3], 533=[2], 922=[2], 796=[16], 672=[18], 288=[19], 34=[16], 679=[20], 552=[13], 426=[10], 687=[19], 695=[9], 312=[1], 57=[9], 453=[13], 325=[13], 455=[19], 72=[12], 456=[19], 74=[7], 332=[3], 209=[7], 849=[5], 722=[15], 851=[7], 84=[14], 343=[10], 984=[10], 473=[4], 346=[9], 218=[16], 349=[6], 616=[9], 618=[6], 491=[3], 749=[12], 370=[15], 500=[2], 374=[10], 632=[4], 638=[19], 127=[10]} | {1=[[785, 312]], 2=[[533, 922, 500]], 3=[[277, 332, 491]], 4=[[473, 632]], 5=[[515, 148, 849]], 6=[[349, 618]], 7=[[74, 209, 851]], 8=[[652]], 9=[[695, 57, 346, 616]], 10=[[426, 343, 984, 374, 127]], 11=[[262]], 12=[[72, 749]], 13=[[552, 453, 325]], 14=[[912, 84]], 15=[[722, 370]], 16=[[796, 34, 218]], 17=[[387]], 18=[[640, 672]], 19=[[288, 687, 455, 456, 638]], 20=[[679]]} | 220.45 | 129.3
O58 | {1=[15], 646=[5], 778=[4], 397=[3], 269=[8], 148=[5], 279=[13], 283=[8], 540=[2], 413=[14], 926=[5], 544=[19], 417=[14], 37=[12], 934=[7], 938=[18], 947=[16], 55=[20], 567=[3], 185=[8], 186=[8], 189=[11], 194=[13], 80=[15], 848=[5], 849=[5], 213=[5], 217=[16], 91=[13], 476=[1], 990=[12], 479=[7], 864=[3], 480=[12], 482=[13], 100=[6], 357=[13], 870=[7], 235=[18], 241=[3], 242=[6], 755=[1], 501=[8], 377=[17], 249=[19], 122=[18], 892=[9], 125=[18], 767=[10]} | {1=[[476, 755]], 2=[[540]], 3=[[397, 567, 864, 241]], 4=[[778]], 5=[[646, 148, 926, 848, 849, 213]], 6=[[100, 242]], 7=[[934, 479, 870]], 8=[[269, 283, 185, 186, 501]], 9=[[892]], 10=[[767]], 11=[[189]], 12=[[37, 990, 480]], 13=[[279, 194, 91, 482, 357]], 14=[[413, 417]], 15=[[1, 80]], 16=[[947, 217]], 17=[[377]], 18=[[938, 235, 122, 125]], 19=[[544, 249]], 20=[[55]]} | 221.49 | 129.3
O60 | {772=[10], 906=[6], 13=[12], 142=[1], 910=[6], 783=[15], 401=[13], 659=[18], 534=[17], 919=[18], 921=[7], 26=[12], 155=[4], 668=[11], 34=[16], 39=[7], 811=[10], 431=[5], 950=[8], 695=[9], 439=[20], 696=[13], 313=[19], 65=[2], 706=[19], 965=[13], 967=[19], 711=[2], 331=[3], 971=[6], 590=[5], 335=[14], 79=[10], 81=[7], 857=[9], 858=[20], 476=[1], 734=[2], 735=[11], 352=[15], 97=[7], 869=[11], 357=[13], 618=[6], 234=[13], 364=[12], 626=[11], 886=[17], 758=[20], 767=[10]} | {1=[[142, 476]], 2=[[65, 711, 734]], 3=[[331]], 4=[[155]], 5=[[431, 590]], 6=[[906, 910, 971, 618]], 7=[[921, 39, 81, 97]], 8=[[950]], 9=[[695, 857]], 10=[[772, 811, 79, 767]], 11=[[668, 735, 869, 626]], 12=[[13, 26, 364]], 13=[[401, 696, 965, 357, 234]], 14=[[335]], 15=[[783, 352]], 16=[[34]], 17=[[534, 886]], 18=[[659, 919]], 19=[[313, 706, 967]], 20=[[439, 858, 758]]} | 219.66 | 129.3
O62 | {832=[9], 513=[20], 194=[13], 323=[3], 452=[13], 261=[20], 517=[3], 134=[8], 651=[15], 972=[2], 655=[20], 527=[6], 656=[5], 274=[10], 533=[2], 150=[7], 598=[2], 280=[19], 665=[17], 28=[12], 221=[4], 800=[12], 102=[4], 872=[16], 360=[14], 681=[19], 618=[6], 619=[6], 299=[2], 684=[10], 813=[14], 685=[2], 879=[11], 111=[1], 239=[12], 243=[6], 565=[6], 438=[20], 375=[8], 248=[1], 826=[20], 634=[19], 827=[18], 637=[14], 830=[3], 958=[1], 447=[13]} | {1=[[111, 248, 958]], 2=[[972, 533, 598, 299, 685]], 3=[[323, 517, 830]], 4=[[221, 102]], 5=[[656]], 6=[[527, 618, 619, 243, 565]], 7=[[150]], 8=[[134, 375]], 9=[[832]], 10=[[274, 684]], 11=[[879]], 12=[[28, 800, 239]], 13=[[194, 452, 447]], 14=[[360, 813, 637]], 15=[[651]], 16=[[872]], 17=[[665]], 18=[[827]], 19=[[280, 681, 634]], 20=[[513, 261, 655, 438, 826]]} | 216.18 | 129.3
O61 | {768=[14], 64=[16], 838=[4], 970=[12], 333=[16], 78=[10], 398=[3], 337=[3], 914=[9], 403=[11], 723=[14], 275=[1], 409=[6], 156=[9], 157=[9], 926=[5], 671=[18], 287=[1], 865=[3], 545=[9], 869=[11], 805=[15], 998=[1], 295=[6], 167=[7], 935=[11], 617=[15], 298=[17], 44=[13], 749=[12], 429=[1], 560=[20], 241=[3], 818=[7], 434=[2], 178=[12], 50=[7], 948=[9], 889=[2], 633=[12], 442=[18], 314=[19], 891=[8], 379=[19], 252=[10], 828=[18], 508=[7], 572=[7]} | {1=[[275, 287, 998, 429]], 2=[[434, 889]], 3=[[398, 337, 865, 241]], 4=[[838]], 5=[[926]], 6=[[409, 295]], 7=[[167, 818, 50, 508, 572]], 8=[[891]], 9=[[914, 156, 157, 545, 948]], 10=[[78, 252]], 11=[[403, 869, 935]], 12=[[970, 749, 178, 633]], 13=[[44]], 14=[[768, 723]], 15=[[805, 617]], 16=[[64, 333]], 17=[[298]], 18=[[671, 442, 828]], 19=[[314, 379]], 20=[[560]]} | 219.16000000000003 | 129.3
O64 | {256=[12], 129=[19], 388=[17], 395=[3], 268=[8], 785=[1], 531=[16], 147=[20], 532=[16], 790=[4], 279=[13], 25=[2], 162=[16], 932=[3], 681=[19], 561=[20], 50=[7], 566=[6], 824=[2], 570=[9], 192=[4], 449=[10], 193=[13], 707=[17], 69=[5], 840=[14], 457=[17], 713=[18], 841=[10], 586=[9], 332=[3], 76=[19], 975=[8], 335=[14], 593=[6], 722=[15], 595=[12], 853=[17], 344=[12], 224=[7], 97=[7], 995=[16], 753=[6], 882=[19], 116=[7], 376=[11], 633=[12], 122=[18], 255=[5]} | {1=[[785]], 2=[[25, 824]], 3=[[395, 932, 332]], 4=[[790, 192]], 5=[[69, 255]], 6=[[566, 593, 753]], 7=[[50, 224, 97, 116]], 8=[[268, 975]], 9=[[570, 586]], 10=[[449, 841]], 11=[[376]], 12=[[256, 595, 344, 633]], 13=[[279, 193]], 14=[[840, 335]], 15=[[722]], 16=[[531, 532, 162, 995]], 17=[[388, 707, 457, 853]], 18=[[713, 122]], 19=[[129, 681, 76, 882]], 20=[[147, 561]]} | 219.78999999999996 | 129.3
